Nome Escola,Pontuação IRD
MARIA DE CARVALHO SENNE PROFESSORA,1.907867
CUSTODIO JOSE DE MELLO ALMIRANTE,2.939762
BARAO DE RAMALHO,3.11039
ASTOLFO ARAUJO DEPUTADO,1.808927
MARIA AUGUSTA DE AVILA PROFA,2.43422
APRIGIO GONZAGA PROF ETEC,3.472931
INFANTE DOM HENRIQUE,2.874652
JOSE PEREIRA DE QUEIROZ DR,2.441678
AFONSO PENNA JUNIOR PROF,2.274171
SOUZA QUEIROZ BARAO DE,2.866394
JOSE TALARICO,2.461515
EXERCITO BRASILEIRO,1.821981
JOAO RAMACCIOTTI PROF,2.334488
VITAL FOGACA DE ALMEIDA DOUTOR,3.40323
CAETANO MIELE PROFESSOR,2.707779
ANNITA GUASTINI EIRAS PROFESSORA,3.001197
IRENE BRANCO DA SILVA PROFESSORA,1.808469
FILOMENA MATARAZZO CONDESSA,2.300333
EUNICE LAUREANO DA SILVA PROFESSORA,2.954678
VALACE MARQUES PROFESSOR,2.9613
BENEDITA DE REZENDE PROFESSORA,3.194373
JOSE DE CARVALHO PADRE,3.207874
REPUBLICA DO URUGUAI,2.712358
THEREZA DOROTHEA DE ARRUDA REGO PROFESSORA,2.58024
SILVA PRADO DEPUTADO,2.7532
MARINHA DO BRASIL,2.83288
ERMELINO MATARAZZO,2.855193
MIGUEL DE CERVANTES Y SAAVEDRA DOM,2.886837
MARIO KOZEL FILHO,2.61883
ESTELA BORGES MORATO,2.584814
MAXIMO DE MOURA SANTOS PROFESSOR,3.237523
RAUL PILLA DEPUTADO,3.238548
GALILEO EMENDABILI ESCULTOR,3.445029
CARLOS GOMES,2.688652
DOM PEDRO I,2.945967
ARMANDO GOMES DE ARAUJO PROF,3.014533
ALBERTO SCHWEITZER,2.456424
PLINIO CAIADO DE CASTRO DR,3.202701
MANOEL DE NOBREGA DEPUTADO,3.469881
JOSE BONIFACIO ANDRADA E SILVA JARDIM PROF,2.284072
MARIO REYS COMENDADOR,2.510283
GABRIEL PELICIOTTI PROFESSOR,2.341227
SHINQUICHI AGARI,2.733994
DARIO DE QUEIROZ PROF,1.714976
DIOGO DE FARIA DR,2.319876
ATAULPHO ALVES,2.326125
ANTONIO DE PADUA VIEIRA,3.223631
ELIZA RAQUEL MACEDO DE SOUZA PROFA,3.256867
EMILIA DE PAIVA MEIRA PROFESSORA,3.161353
GERALDO DOMINGOS CORTEZ PROFESSOR,3.235105
HELENA LOMBARDI BRAGA PROFESSORA,2.904294
ASCANIO DE AZEVEDO CASTILHO PROF,2.411933
CIDADE DE HIROSHIMA,2.291035
APPARECIDA RAHAL PROFESSORA,2.76093
DECIO FERRAZ ALVIM PROFESSOR DOUTOR,2.951208
LINA DA COSTA COUTO PROFA,2.636902
LUIZ ROSANOVA PROFESSOR,1.890845
LUZIA DE QUEIROZ E OLIVEIRA PROFA,2.672736
JANDYRA VIEIRA CUNHA BARRA PROFA,2.332155
ALCIDES BOSCOLO PROFESSOR,3.085222
ALFREDO MACHADO PEDROSA PROF,3.308939
ALVARES DE AZEVEDO,2.945323
MARIA CECILIA DA SILVA GROHMANN PROFESSORA,3.534713
MARIA DA CONCEICAO OLIVEIRA COSTA PROFESSORA,2.900914
MILTON CRUZEIRO PROFESSOR,3.274571
ADELINO JOSE DA SILVA D AZEVEDO PROF,2.649422
ADHEMAR ANTONIO PRADO PROFESSOR,2.600748
PEDRO TAQUES,2.597954
SEBASTIAO FARIA ZIMBRES PROFESSOR,2.340595
SAO JOAO EVANGELISTA,2.741489
BALBINA NETTO VELLOSO PROFA,3.224306
THALES CASTANHO DE ANDRADE PROFESSOR,3.3054
ALFREDO ASHCAR PROF,3.393002
ANDRE NUNES JUNIOR,2.914773
RITA PINTO DE ARAUJO PROFESSORA,3.3564
WALTER BELIAN,3.347596
REYNALDO PORCHAT PROFESSOR,2.886075
ALFREDO PAULINO,3.563961
ROMEU DE MORAES,2.597172
ANHANGUERA,2.893624
PEREIRA BARRETO,2.453537
ANTONIO PRADO CONSELHEIRO,3.401169
CANUTO DO VAL,2.611335
PEDRO II,2.727743
JOAO KOPKE,2.905356
REINALDO RIBEIRO DA SILVA DOUTOR,2.576385
JOSE CANDIDO DE SOUZA,2.88467
ARTHUR GUIMARAES,2.693511
ZULEIKA DE BARROS MARTINS FERREIRA PROFESSORA,2.755188
DEODORO MARECHAL,2.439843
MARINA CERQUEIRA CESAR PROFESSORA,3.249958
ALARICO SILVEIRA DOUTOR,2.352976
JOSE MONTEIRO BOANOVA PROFESSOR,2.826263
MAURO DE OLIVEIRA PROFESSOR,3.584541
MISS BROWNE,1.353201
MANUEL CIRIDIAO BUARQUE PROFESSOR,2.578265
EDMUNDO DE CARVALHO DOUTOR,2.20295
BASILIDES DE GODOY PROF ETEC,3.898188
GUILHERME KUHLMANN,2.071578
PRUDENTE DE MORAES,3.062395
FARIA LIMA BRIGADEIRO,2.083029
EMILIANO AUGUSTO CAVALCANTI DE ALBUQUERQUE E MELO,1.804923
ALEXANDRE VON HUMBOLDT,4.451253
FIDELINO DE FIGUEIREDO PROFESSOR,2.600108
FERNAO DIAS PAES,2.380177
GUARACY SILVEIRA ETEC,3.830048
ANTONIO ALVES CRUZ PROFESSOR,3.421972
MARINA CINTRA PROFESSORA,3.108374
ROLDAO LOPES DE BARROS PROFESSOR,2.42977
LUDOVINA CREDIDIO PEIXOTO,1.96559
ARCY MAJOR,4.294648
MARIA JOSE,2.519675
COSTA MANSO MINISTRO,3.78808
FABIANO LOZANO MAESTRO,2.561526
VICTOR OLIVA PROFESSOR,2.314653
FLORIANO MARECHAL,2.669613
RODRIGUES ALVES,3.275068
GODOFREDO FURTADO,2.591304
CARLOS MAXIMILIANO PEREIRA DOS SANTOS,3.258434
CAETANO DE CAMPOS CONSOLACAO,2.150013
CECILIANO JOSE ENNES PROFESSOR,2.403837
BRASILIO MACHADO,3.216847
MARTIM FRANCISCO,2.427988
ALFREDO BRESSER,2.16704
ARISTIDES DE CASTRO,2.364047
NAPOLEAO DE CARVALHO FREIRE PROFESSOR,2.897084
OSWALDO ARANHA,3.696048
JACYRA MOYA MARTINS CARVALHO PROFESSORA,3.337978
KEIZO ISHIHARA,2.389187
KYRILLOS DOUTOR,3.286927
LOURENCO FILHO PROFESSOR,3.327726
MARIO DE ANDRADE,2.295739
MARIA EUGENIA MARTINS PROFESSORA,2.961101
FLAVIA VIZIBELI PIRRO PROFESSORA,2.160422
GUIOMAR ROCHA RINALDI PROFESSORA,2.268105
HENRIQUE DUMONT VILLARES,3.071065
CEMEI VILA DO SOL I,2.117252
CEMEI CASA BLANCA I,2.314441
ARCHITICLINO SANTOS PROFESSOR,2.330612
CEMEI IRAPARA,2.462184
CESAR MARTINEZ,2.384693
CLORINDA DANTI PROFESSORA,1.900815
DANIEL PAULO VERANO PONTES PROFESSOR,2.435404
LUIS ELIAS ATTIE,3.122002
EMEI JARDIM SAO BERNARDO,2.137283
EMEI CAMINHO DOS MARTINS,2.445289
EMYGDIO DE BARROS PROFESSOR,2.958552
ENNIO VOSS PROFESSOR,2.380006
ALBERTO LEVY PROFESSOR,2.896836
EMEI CANAL DO COCAIA,2.106625
ALBERTO TORRES,3.976491
ANA ROSA DE ARAUJO DONA,2.612578
ANDRONICO DE MELLO PROFESSOR,2.711118
ADALGIZA SEGURADO DA SILVEIRA PROFESSORA,2.403249
ADOLFINO DE ARRUDA CASTANHO PROFESSOR,2.869519
ADOLFO GORDO SENADOR,2.759604
VIRGILIA RODRIGUES ALVES DE CARVALHO PINTO,2.17306
PEDRO FONSECA PROFESSOR,2.482268
THOMAZIA MONTORO,3.089027
ADOLFO TRIPOLI PROFESSOR,3.00456
DEMOSTHENES MARQUES PROFESSOR,3.484167
JACQUES MARITAIN,2.687218
MURTINHO NOBRE DOUTOR,2.666883
ADELINA ISSA ASHCAR,2.878111
JULIO DE MESQUITA FILHO,2.500793
ITAUNA VISCONDE DE,3.399351
ATALIBA DE OLIVEIRA PROFESSOR,3.520813
ROOSEVELT PRESIDENTE,2.663416
GETULIO VARGAS ETEC,4.349932
ASTROGILDO SILVA PROFESSOR,2.896774
CENTRO ATEND SOCIOED ADOLESC GOVERNADOR MARIO COVAS CI,2.087834
SEMINARIO NOSSA SENHORA DA GLORIA,3.242658
JOSE ESCOBAR PROFESSOR,3.278044
MILDRE ALVARES BIAGGI PROFESSORA,2.469714
EMEI VILA SANTA CATARINA,3.184709
NOSSA SENHORA APARECIDA,2.753686
FRANCISCO DE ASSIS REYS,3.152397
MANUELA LACERDA VERGUEIRO,3.228247
ODON CAVALCANTI PROFESSOR,3.976365
CENTRO DE DETENCAO PROVISORIA I BELEM,3.026495
CENTRO DE DET PROVISORIA PAULO GILBERTO DE ARAUJO,3.613699
OSCAR THOMPSON,3.935058
GOMES CARDIM PROFESSOR,2.228501
ALEXANDRE DE GUSMAO,2.953874
EURYDICE ZERBINI PROFESSORA,2.797732
GUALTER DA SILVA PROFESSOR,2.981878
MARIA ODILA GUIMARAES BUENO PROFESSORA,2.387564
TEOTONIO ALVES PEREIRA,3.088321
RAUL CARDOSO DE ALMEIDA PROFESSOR,2.676679
REDUCINO DE OLIVEIRA LARA PROFESSOR,3.639825
RAUL FONSECA,2.937582
DANDOLO FREDIANI PROFESSOR,2.91641
VALENTIM GENTIL,2.432868
PAULO ROSSI PROFESSOR,2.96733
LAIS AMARAL VICENTE PROFESSORA,3.180155
LYGIA DE AZEVEDO SOUZA E SA PROFESSORA,2.177735
JULIA COLLACO FRANCA PROFESSORA,2.613759
MARIA AUGUSTA DE MORAES NEVES PROFESSORA,3.108264
MARIA RIBEIRO GUIMARAES BUENO PROFESSORA,3.079168
CALIXTO DE SOUZA ARANHA PROFESSOR,2.891695
HELENA LEMMI PROFESSORA,2.226708
HELOISA CARNEIRO PROFESSORA,2.832664
PEROLA BYINGTON DONA,2.884679
ANGELO MENDES DE ALMEIDA DOUTOR,2.694099
CARLOS AUGUSTO DE FREITAS VILLALVA JUNIOR DOUTOR,3.079356
ERICO DE ABREU SODRE,3.072274
JOAO MARIA PIRES DE AGUIAR PROFESSOR,2.833226
JOAO AMOS COMENIUS,3.123211
JULIO RIBEIRO,2.475902
NELSON FERNANDES DEPUTADO,2.634735
BARROSO ALMIRANTE,2.638186
ANTONIO ALCANTARA MACHADO,3.02139
EMEI PARQUE SAVOY CITY,3.401708
ANTONIO CASTELAR DE FRANCESCHI,2.983684
BRASILIO MACHADO,2.044282
DOMINGOS QUIRINO FERREIRA CORONEL,2.873716
RAUL HUMAITA VILLA NOVA CORONEL,4.137908
JOSE VICENTE DE AZEVEDO CONDE,3.139169
RUI BLOEM,2.601441
ARTUR SABOIA,2.454025
CEMEI JARDIM KIOTO,2.756248
PEDRO VOSS PROFESSOR,3.15942
LEONOR QUADROS,3.151649
ISABEL PRINCESA,3.575949
EDMEA ATTAB PROFESSORA,3.074614
LASAR SEGALL,3.505189
JOANNA ABRAHAO PROFESSORA,3.084028
RENATO BRAGA PROFESSOR,1.930782
JOAO SILVA PROFESSOR,2.790671
DULCE CARNEIRO PROFESSORA,2.057453
NEYDE APPARECIDA SOLLITTO PROFESSORA,2.649029
LUIZA MARCELINA BRANCA CHAIB,2.4577
EUGENIO ZERBINI PROFESSOR,3.40077
CEEJA SINHA PANTOJA,3.39863
NIPO BRASILEIRA,2.578769
MARIA PETRONILA LIMEIRA DOS MILAGRES MONTEIRO PROFESSORA,3.423171
DAVINA AGUIAR DIAS PROFESSORA,2.730405
BEATRIZ DE QUADROS LEME PROFESSORA,2.969574
LEOPOLDO SANTANA PROFESSOR,2.674775
JUVENTINA PATRICIA SANT ANA PROFESSORA,3.080357
MARTINS PENA,2.783147
JOSE NASCIMENTO PROFESSOR,3.221482
BENTO PEREIRA DA ROCHA PROFESSOR,2.828918
ZULMIRA CAVALHEIRO FAUSTINO DONA,2.415969
EUSEBIO DE PAULA MARCONDES PROFESSOR,3.146004
JOAQUIM ADOLFO ARAUJO PROFESSOR,2.937001
HUGO LACORTE VITALE DEPUTADO,2.513941
MEXICO,2.071593
PAULO EIRO,3.087099
ZENAIDE LOPES DE OLIVEIRA GODOY PROFESSORA,2.811283
JOAO EVANGELISTA COSTA PROFESSOR,3.020829
MANUEL BORBA GATO,2.823671
ALBERTO CONTE PROFESSOR,3.190635
LUIS ARROBAS MARTINS DOUTOR,2.552666
LUIZ GONZAGA PINTO E SILVA PROFESSOR,1.8657
PLINIO NEGRAO,2.814996
KENNEDY PRESIDENTE,2.98825
ISALTINO DE MELLO PROFESSOR,2.974242
SABOIA DE MEDEIROS PADRE EE,2.525084
MARIA PECCIOLI GIANNASI PROFESSORA,2.781858
CEMEI JARDIM DOM JOSE I,2.39326
PAULO OCTAVIO DE AZEVEDO PROFESSOR,2.866681
EMEI MARIA LUIZA VALENTIM DA CRUZ PROFA,3.067412
JOAO DE DEUS CARDOSO DE MELLO,2.484686
ORLANDO MENDES DE MORAES PROFESSOR,3.072359
EMEI JARDIM LUCELIA,2.597841
CEMEI MARCIA KUMBREVICIUS DE MOURA,2.57624
BEATRIZ LOPES PROFA,2.632811
ALBERTO SALOTTI PROF EE,2.593223
LEVI CARNEIRO,3.2204
PAULINO NUNES ESPOSO,3.052944
ALEXANDRE MARCONDES FILHO SENADOR,2.598414
PRISCILIANA DUARTE DE ALMEIDA DONA,3.533708
CEMEI ANDAGUACU,2.850813
ERNESTINO LOPES DA SILVA PROF,3.929089
HILTON REIS SANTOS PROF,3.098488
DUARTE LEOPOLDO E SILVA DOM,2.797424
JOSE VIEIRA DE MORAES PROF,2.930597
JOSE GERALDO DE LIMA PROF EE,2.579898
ADOLFO CASAIS MONTEIRO PROF,2.387616
JUVENTINA MARCONDES DOMINGUES DE CASTRO PROFA,2.967488
ALFREDO VIANELLO GREGORIO COMENDADOR,3.152216
AMELIA KERR NOGUEIRA PROFESSORA,3.558093
CLARINA AMARAL GURGEL PROFA,3.039937
VICENTE LEPORACE,2.064208
MARIA AMELIA BRAZ PROFA,2.594883
HERBERT BALDUS,3.164465
JERONYMO MONTEIRO,3.001178
SINHA PANTOJA,2.64895
JOAO BATISTA DE CARVALHO MONSENHOR,2.930968
IFSP - CAMPUS SAO PAULO PIRITUBA,3.433638
IFSP - CAMPUS AVANCADO SAO PAULO - SAO MIGUEL PAULISTA,3.793256
SALGADO FILHO MINISTRO,3.397671
FRANCISCO ANTONIO MARTINS JUNIOR PROFESSOR,2.842277
HUMBERTO ALFREDO PUCCA PROFESSOR,3.199983
RENATA GRAZIANO DE OLIVEIRA PRADO PROFESSORA,3.20888
OCTALLES MARCONDES FERREIRA,3.261403
HELIO MOTTA DOUTOR,2.600258
ASSIS CHATEAUBRIAND,3.417866
JOSEFINA MARIA BARBOSA PROFESSORA,3.004255
PERILLIER MADEMOISELLE,3.007291
FRANCISCO ROSWELL FREIRE,2.92355
EULALIA SILVA PROFESSORA,2.794012
LAURO PEREIRA TRAVASSOS PROFESSOR DOUTOR,3.455264
JOAO SUSSUMU HIRATA DEPUTADO,1.985577
GENESIO DE ALMEIDA MOURA DOUTOR,3.267745
MIGUEL OLIVA FEITOSA PROFESSOR,2.922078
GERALDO HOMERO FRANCA OTTONI PROFESSOR,1.820329
AUGUSTO BAILLOT PROF,2.013884
CESAR DACORSO FILHO PROF,3.183422
JORGE SARAIVA,2.751809
HONORIO MONTEIRO DOUTOR,3.316359
FRANCISCO DE PAULA VICENTE DE AZEVEDO,2.580217
CARLOS DE MORAES ANDRADE PROF,2.825424
CARLOS AYRES PROF,3.527775
GIULIO DAVID LEONE PROF,2.048702
MIGUEL KRUSE DOM,2.355812
FRANCISCO MESQUITA JORNALISTA,3.391741
LUIGI PIRANDELLO,3.109134
PEDRO VIRIATO PARIGOT DE SOUZA ENGENHEIRO,2.832392
FORCA AEREA BRASILEIRA,2.447998
ANTONIO DE OLIVEIRA CAMARGO PROFESSOR,2.538726
PAULO SARASATE GOVERNADOR,2.042201
GUILHERME DE ALMEIDA,2.880077
MANUEL BANDEIRA,2.962677
MOZART TAVARES DE LIMA PROFESSOR,2.942835
BRANCA CASTRO CANTO E MELO PROFESSORA,2.609169
OSWALDO GUERNER GONZALEZ PROFESSOR,3.23942
LUIS GONZAGA CARVALHO MELO PROFESSOR,4.040322
ANNE FRANK,2.559376
GERALDO CAMPOS MOREIRA PROFESSOR DOUTOR,2.444876
HECKEL TAVARES,2.092638
ASTROGILDO ARRUDA PROF,3.030924
ANISIO TEIXEIRA PROFESSOR,2.233415
HUMBERTO DANTAS,2.81036
ROCCA DORDALL,2.355496
JOAQUIM EUGENIO LIMA NETO,3.092319
ERNESTINA DEL BUONO TRAMA PROFESSORA,2.552022
COSME DE FARIA MAJOR,2.003211
MARTIN EGIDIO DAMY,2.746402
DUQUE DE CAXIAS,2.84019
TIDE SETUBAL,2.504506
HENRIQUE SMITH BAYMA DR,2.866385
CESAR MARENGO,2.588866
FRANCISCO DA COSTA GUEDES,3.034247
ELZA SARAIVA MONTEIRO PROFA,2.980721
FRANCISCO JOAO DE AZEVEDO PADRE,2.760376
OSWALD DE ANDRADE,2.653986
VICENTE DE PAULO DALE COUTINHO GAL EXE,3.095477
LOURIVAL GOMES MACHADO PROFESSOR,2.675733
ALMEIDA JUNIOR PROFESSOR,2.870349
LAERTE RAMOS DE CARVALHO PROF DR,2.659709
LUIZ SIMIONI SOBRINHO PROFESSOR,3.26389
MESSIAS FREIRE PROFESSOR,2.798288
SAMUEL MORSE PROFESSOR,3.081348
CANDIDO DE OLIVEIRA PROF,3.383368
ALCIDES DA COSTA VIDIGAL,3.349957
HOMERO DOS SANTOS FORTE PROFESSOR,2.982892
ALVARO DE SOUZA LIMA DOUTOR,2.931816
CAFE FILHO PRESIDENTE,3.179327
ANTONIO CARLOS FERREIRA NOBRE PROFESSOR,2.98704
UBALDO COSTA LEITE DOUTOR,2.601204
PAULO NOGUEIRA FILHO,2.667043
EDGARD PIMENTEL REZENDE PROFESSOR,2.951545
CRISPIM DE OLIVEIRA PROFESSOR,3.649662
ANA SIQUEIRA DA SILVA,2.306184
CARLOS FREDERICO WERNECK LACERDA JORNALISTA,3.021868
MILTON DA SILVA RODRIGUES PROFESSOR,3.121849
CACILDA BECKER,2.5
ARLETE TEREZINHA PIZAO PROFA,3.09518
ORLANDO HORACIO VITA PROFESSOR,3.424008
DAILY RESENDE FRANCA PROFESSOR,2.409259
YOLANDO MALLOZZI,2.964907
LUZIA GODOY PROFA,3.31137
VERIDIANA CAMACHO CARVALHO GOMES PROFA,2.5019
JUSTINO CARDOSO DR,2.574732
JOAQUIM GOUVEIA FRANCO JUNIOR DEPUTADO,2.330657
DIDIO DA SILVEIRA BALDY PROF,2.97882
ITALO BETARELLO,2.745094
EDUARDO CARLOS PEREIRA,3.445529
ALCEU GUERNER GONZALEZ PROF,2.782206
MARIA AUGUSTA SARAIVA DOUTORA,2.836503
AUGUSTO DO AMARAL DEPUTADO,2.22787
CAETANO DE CAMPOS,2.792374
RUBENS DO AMARAL DEPUTADO,3.275871
JOSE MARIA WHITAKER DOUTOR,3.600266
CARLOS PASQUALE PROFESSOR,1.679814
ARTHUR WOLFF NETTO PROFESSOR,3.348425
MIGUEL ROQUE PROFESSOR,2.064162
SALVADOR MOYA,2.209195
JOSE JOAQUIM CARDOSO DE MELLO NETO PROFESSOR,3.188406
VICENTE RAO PROFESSOR,2.496103
EURICO GASPAR DUTRA MARECHAL,3.276006
FRANCISCO DE PAULA CONCEICAO JUNIOR PROFESSOR,3.558109
ADRIAO BERNARDES PROF,2.908809
CALLIA MAESTRO,3.179437
JOAQUIM ALVARES CRUZ PROF,3.196233
JOSE LINS DO REGO,2.994919
MARIA LUIZA DE ANDRADE MARTINS ROQUE PROFA,3.036473
VERA ATHAYDE PEREIRA PROFA,2.264084
JULIETA TERLIZZI BINDO PROFA,2.98997
GASTAO STRANG PROFESSOR,2.897347
JAIME CORTESAO,2.726137
CHARLES DE GAULLE,3.20757
DULCE LEITE DA SILVA PROFA,3.342623
MARTHA FIGUEIRA NETTO DA SILVA PROFESSORA,3.031742
ROBERTO MANGE,3.180144
ANA LUIZA FLORENCE BORGES PROFA,2.700882
MAXIMO RIBEIRO NUNES PROFESSOR,3.648482
LUIZ LAZARO ZAMENHOF DR,2.683924
LUCIO DE CARVALHO MARQUES PROFESSOR,3.795667
QUINTILIANO JOSE SITRANGULO PROF,2.833918
CARLOS HENRIQUE LIBERALLI PROFESSOR,3.078326
CHIBATA MIYAKOSHI,2.465343
HERMANO RIBEIRO DA SILVA,3.053861
AYRES NETO DOUTOR,3.229433
IBRAHIM NOBRE,2.877559
JOAO ERNESTO DE SOUZA CAMPOS PROFESSOR,3.375451
FRANCISCO BRASILIENSE FUSCO DOUTOR,2.76678
JOSE OSCAR ABREU SAMPAIO,2.191527
VICTORIO AMERICO FONTANA PROF,3.698475
NELLO LORENZON,2.552808
MELVIN JONES,2.737322
BENEDITO FERREIRA DE ALBUQUERQUE PROF,2.4414
REGINA MIRANDA BRANT DE CARVALHO PROFA,3.228837
ELYO FERREIRA DE CASTRO PROFESSOR,3.166772
ALFREDO GOMES PROF,2.862029
CASSIO CIAMPOLINI DEPUTADO,3.03268
ARLINDO PINTO DA SILVA PROF,1.818649
OSMAR BASTOS CONCEICAO PROFESSOR,2.990777
ORLANDO SILVA,3.392674
LEONOR RENDESI PROFESSORA,3.16738
PEDRO DE ALCANTARA MARCONDES MACHADO PROFESSOR,2.971671
MARIA AUGUSTA CORREA PROFESSORA,2.287569
CLOVIS DE OLIVEIRA PROFESSOR DOUTOR,2.176066
RONALDO GARIBALDI PERETTI PROFESSOR,2.840925
GUIOMAR NOVAES,2.962733
JOITI HIRATA,2.550299
ANTONIO MANOEL ALVES DE LIMA,3.087023
MANOEL TABACOW HIDAL PROFESSOR,2.971455
CAROLINA CINTRA DA SILVEIRA PROFESSORA,2.501481
LUIS MAGALHAES DE ARAUJO PROFESSOR,3.032201
SANTO DIAS DA SILVA,2.847211
AMADOR ARRUDA MENDES PROF,2.081727
OTTO DE BARROS VIDAL PROFESSOR,2.873011
GUILHERME GIORGI COMENDADOR,2.871136
MARIA LOURDES ROSARIO NEGREIROS PROFA,2.950391
JOSE DE OLIVEIRA ORLANDI,2.943993
MARIA FERRAZ DE CAMPOS PROFA,2.228685
FLAVIO JOSE OSORIO NEGRINI PROFESSOR,3.375959
ALBERTO BADRA DOUTOR,2.470148
DUGLAS TEIXEIRA MONTEIRO PROFESSOR,2.841452
MARIA JUVENAL HOMEM DE MELLO PROFA,3.083004
EMILIO WARWICK KERR PASTOR,2.674826
JOSEPHINA CINTRA DAMIAO PROFESSORA,2.935994
ERODICE PONTES DE QUEIROZ REV,3.094901
SAMUEL WAINER,3.018677
JOSE AMERICO DE ALMEIDA DOUTOR,2.834167
OSWALDO ARANHA BANDEIRA DE MELLO PROF,3.225653
MATTATHIAS GOMES DOS SANTOS REV,3.018422
FRANCISCO DE ASSIS PIRES CORREA PROFESSOR,2.859679
JULIA DELLA CASA PAULA PROFESSORA,2.208998
JORGE DUPRAT FIGUEIREDO,2.805484
MARIO LOPES LEAO DR,2.988985
JACOB THOMAZ ITAPURA DE MIRANDA PROF,3.495551
HERCULANO DE FREITAS PROFESSOR,3.106894
AMELIA MONCON RAMPONI PROFESSORA,3.156936
ZORAIDE DE CAMPOS HELU PROFESSORA,2.149746
NAGIB IZAR,2.934911
OCTACILIO DE CARVALHO LOPES PROF,3.835578
ORESTES ROSOLIA PROF,2.881563
ADOLPHO PLUSKAT PROF,2.563233
JOAO PRADO MARGARIDO PROF,2.601934
SALIM FARAH MALUF PROFESSOR,2.668134
FADLO HAIDAR,2.215961
WILSON ROBERTO SIMONINI PROF,3.84751
SAMUEL KLABIN,2.164596
PEDRO CALIL PADIS PROFESSOR,2.729631
JOAO ERNESTO FAGGIN DOUTOR,2.649546
DAVID NASSER JORNALISTA,2.754989
ANTONIO BERNARDES DE OLIVEIRA PROFESSOR,2.852149
DAVID ZEIGER,1.984877
SAVERIO FITTIPALDI,3.789648
AURELIO CAMPOS DEPUTADO,2.917702
CARLOS CATTONY,2.956243
EURIPEDES SIMOES DE PAULA PROF,2.597121
MARIO ARMINANTE PROF,3.072466
ANTONIO PEREIRA LIMA DR,2.423902
DIRCE PASTORE DONATO PROFA,3.806324
EDUARDO GOMES BRIGADEIRO,2.212788
ARGEO PINTO DIAS ENG,3.087086
ANTONIO AGGIO,2.570993
JOSE BARBOSA DE ALMEIDA PROFESSOR,2.465472
PEDRO MOREIRA MATOS PROF,2.894965
FLAMINIO FAVERO PROFESSOR,2.904248
CARLOS BORBA PROFESSOR,2.888006
JOAO NOGUEIRA LOTUFO PROFESSOR,2.98913
ANTONIO SYLVIO DA CUNHA BUENO,2.520432
MARIA APARECIDA MACHADO JULIANELLI,3.795558
FRANCISCO PEREIRA DE SOUZA FILHO PROF,2.438612
TERCIO MORAES PEREIRA REV,3.41378
JULIO DINIS,2.862887
LUIS GONZAGA TRAVASSOS DA ROSA,2.140059
ARNALDO LAURINDO PROFESSOR,2.950531
TIAGO ALBERIONE PADRE,3.388168
ESTHER GARCIA PROFA EE,2.877213
PROVINCIA DE NAGASAKI,2.356244
MARIA DE LOURDES ALMEIDA SINISGALLI PROFA,2.518157
PAULO TRAJANO DA SILVEIRA SANTOS PROFESSOR,2.99757
PAULO LEIVAS MACALAO PASTOR,3.344735
JOAO BAPTISTA ALVES SILVA PROF,2.763906
EMIR MACEDO NOGUEIRA JORNALISTA PROF,3.12782
ROMEU MONTORO,2.291482
PAULO LAURO DR,3.065036
MOACYR AMARAL DOS SANTOS,1.897481
JOAQUIM SILVERIO GOMES DOS REIS PROFESSOR,2.521715
INDIANA ZUYCHER SIMOES DE JESUS PROFESSORA,3.349228
RUTH CABRAL TRONCARELLI PROFESSORA,2.971259
JOSE RIGHETTO SOBRINHO PROF,2.661477
FREDERICO MARIANO,2.603341
CICERO CANUTO DE LIMA PASTOR,3.262277
ARISTON DE OLIVEIRA PROFESSOR TENENTE,3.285372
HOMERO VAZ DO AMARAL,1.615465
SOICHI MABE,2.948559
LEONEL BRIZOLA,2.925443
ANA MARIA BENTO PROFESSORA,3.260486
EMEI ANGELO MARTINO,2.301533
EMEI GUILHERME RUDGE,3.604814
EMEI ELDY POLI BIFONE PROFA,3.674426
EMEI ALCEU MAYNARD DE ARAUJO PROF,2.903498
EMEI ANTONIO BENTO,3.666149
EMEI MONTE CASTELO,3.248447
EMEI NIDA MALDI CORAZZA EDUCADORA,4.136057
EMEI EMIR MACEDO NOGUEIRA,3.986622
EMEI GOULART ENG,4.039419
EMEI ABELARDO GALDINO PINTO - PIOLIN,4.058341
EMEI JOAO THEODORO,3.792055
EMEI EDUARDO GOMES BRIG,3.569089
EMEI 7 DE SETEMBRO,3.910132
EMEI FEIJO REG,2.512483
EMEI ANTONIO BRANCO LEFEVRE PROF,4.064829
EMEI ARMANDO DE ARRUDA PEREIRA,4.076087
EMEI GABRIEL PRESTES,2.945679
EMEI MONTEIRO LOBATO,2.550009
EMEI PATRICIA GALVAO,3.193366
EMEI HEITOR VILLA LOBOS,3.672671
EMEI ISABEL COLOMBO PROFA,3.265583
EMEI ANITA COSTA DA,3.546911
EMEI LUCY GARCIA SALGADO PROFA,3.697751
EMEI IGNACIO HENRIQUE ROMEIRO PROF,3.381211
EMEI MANUEL SOARES NEIVA CEL,3.035924
EMEI PEDRO I D,3.801908
EMEI DELFINO AZEVEDO,3.292722
EMEI BATISTA CEPELOS,3.167702
EMEI ISABEL PRINC,3.576087
CEU EMEI ANTONIO FRANCISCO LISBOA,4.392292
EMEI MILTON IMPROTA PROF,4.584886
EMEI LEONOR MENDES DE BARROS DA,3.636002
EMEI LOURDES HEREDIA MELLO PROFA,4.443323
